timestamp,price,size,exchange,condition1,condition2,condition3,condition4
2019-06-21 12:35:01.545000-04:00,199.8,87,12,14,37,41,0
2019-06-21 12:35:01.546000-04:00,199.8,87,17,14,37,41,0
2019-06-21 12:35:01.546000-04:00,199.8,67,19,37,0,0,0
2019-06-21 12:35:01.547000-04:00,199.8,67,19,14,37,41,0
2019-06-21 12:35:01.547000-04:00,199.8,100,12,14,41,0,0
2019-06-21 12:35:01.547000-04:00,199.8,18,12,14,37,41,0
2019-06-21 12:35:01.547000-04:00,199.8,28,12,14,37,41,0
2019-06-21 12:35:01.549000-04:00,199.81,21,18,14,37,41,0
2019-06-21 12:35:01.549000-04:00,199.81,42,12,37,0,0,0
2019-06-21 12:35:01.549000-04:00,199.81,100,12,0,0,0,0
2019-06-21 12:35:01.549000-04:00,199.81,2,12,37,0,0,0
2019-06-21 12:35:01.553000-04:00,199.81,43,12,14,37,41,0
2019-06-21 12:35:01.567000-04:00,199.8,5,4,37,0,0,0
2019-06-21 12:35:01.569000-04:00,199.8,100,15,0,0,0,0
2019-06-21 12:35:01.577000-04:00,199.82,1,4,37,0,0,0
2019-06-21 12:35:01.643000-04:00,199.82,100,19,0,0,0,0
2019-06-21 12:35:01.656000-04:00,199.83,100,12,0,0,0,0
2019-06-21 12:35:01.688000-04:00,199.83,100,11,14,41,0,0
2019-06-21 12:35:01.688000-04:00,199.83,61,11,14,37,41,0
2019-06-21 12:35:01.689000-04:00,199.83,100,4,0,0,0,0
2019-06-21 12:35:01.885000-04:00,199.85,31,12,37,0,0,0
2019-06-21 12:35:01.885000-04:00,199.85,100,12,0,0,0,0
2019-06-21 12:35:01.885000-04:00,199.85,13,12,37,0,0,0
2019-06-21 12:35:01.886000-04:00,199.85,5,19,14,37,41,0
2019-06-21 12:35:01.886000-04:00,199.85,5,19,14,37,41,0
2019-06-21 12:35:01.909000-04:00,199.85,21,19,37,0,0,0
2019-06-21 12:35:01.909000-04:00,199.85,100,12,0,0,0,0
2019-06-21 12:35:03.033000-04:00,199.85,7,8,14,37,41,0
2019-06-21 12:35:03.033000-04:00,199.85,7,19,14,37,41,0
2019-06-21 12:35:03.033000-04:00,199.85,3,19,14,37,41,0
2019-06-21 12:35:03.033000-04:00,199.85,100,12,0,0,0,0
2019-06-21 12:35:03.967000-04:00,199.84,100,15,0,0,0,0
2019-06-21 12:35:03.967000-04:00,199.84,100,11,14,41,0,0
2019-06-21 12:35:03.967000-04:00,199.84,100,19,14,41,0,0
2019-06-21 12:35:03.967000-04:00,199.84,100,19,14,41,0,0
2019-06-21 12:35:03.967000-04:00,199.84,100,12,14,41,0,0
2019-06-21 12:35:03.967000-04:00,199.84,100,12,14,41,0,0
2019-06-21 12:35:03.967000-04:00,199.84,100,12,14,41,0,0
2019-06-21 12:35:03.974000-04:00,199.84,2,12,37,0,0,0
2019-06-21 12:35:03.975000-04:00,199.84,100,4,0,0,0,0
2019-06-21 12:35:03.976000-04:00,199.84,100,4,0,0,0,0
2019-06-21 12:35:04.180000-04:00,199.85,24,4,37,0,0,0
2019-06-21 12:35:04.582000-04:00,199.85,22,4,37,0,0,0
2019-06-21 12:35:06.560000-04:00,199.8393,1,4,37,0,0,0
2019-06-21 12:35:07.345000-04:00,199.84,48,12,37,0,0,0
2019-06-21 12:35:07.345000-04:00,199.84,100,12,0,0,0,0
2019-06-21 12:35:07.345000-04:00,199.84,100,12,0,0,0,0
2019-06-21 12:35:07.346000-04:00,199.84,100,15,0,0,0,0
2019-06-21 12:35:08.650000-04:00,199.84,85,12,37,0,0,0
2019-06-21 12:35:08.650000-04:00,199.84,115,12,14,41,0,0
2019-06-21 12:35:08.650000-04:00,199.84,100,12,14,41,0,0
2019-06-21 12:35:09.063000-04:00,199.8401,25,4,37,0,0,0
2019-06-21 12:35:10.606000-04:00,199.86,78,7,14,37,41,0
2019-06-21 12:35:10.606000-04:00,199.86,3,7,14,37,41,0
2019-06-21 12:35:10.606000-04:00,199.85,1,12,37,0,0,0
2019-06-21 12:35:10.606000-04:00,199.85,9,12,37,0,0,0
2019-06-21 12:35:10.607000-04:00,199.86,8,7,14,37,41,0
2019-06-21 12:35:10.607000-04:00,199.86,11,7,14,37,41,0
2019-06-21 12:35:10.607000-04:00,199.86,22,7,14,37,41,0
2019-06-21 12:35:10.607000-04:00,199.86,40,7,14,37,41,0
2019-06-21 12:35:10.608000-04:00,199.85,100,4,0,0,0,0
2019-06-21 12:35:10.609000-04:00,199.85,100,4,0,0,0,0
2019-06-21 12:35:10.963000-04:00,199.86,38,7,14,37,41,0
2019-06-21 12:35:11.144000-04:00,199.86,50,11,37,0,0,0
2019-06-21 12:35:12.289000-04:00,199.85,33,4,37,0,0,0
2019-06-21 12:35:12.732000-04:00,199.85,76,3,37,0,0,0
2019-06-21 12:35:12.732000-04:00,199.86,50,11,37,0,0,0
2019-06-21 12:35:12.733000-04:00,199.85,100,4,0,0,0,0
2019-06-21 12:35:12.817000-04:00,199.8507,32,4,37,0,0,0
2019-06-21 12:35:12.938000-04:00,199.84,100,4,0,0,0,0
2019-06-21 12:35:13.376000-04:00,199.46,1,4,7,37,0,0
2019-06-21 12:35:13.576000-04:00,199.46,1,4,7,37,0,0
2019-06-21 12:35:14.018000-04:00,199.84,100,12,0,0,0,0
2019-06-21 12:35:14.019000-04:00,199.84,100,11,0,0,0,0
2019-06-21 12:35:14.560000-04:00,199.83,34,4,37,0,0,0
2019-06-21 12:35:14.869000-04:00,199.8301,4,4,37,0,0,0
2019-06-21 12:35:15.266000-04:00,199.83,100,4,0,0,0,0
2019-06-21 12:35:15.267000-04:00,199.83,100,4,0,0,0,0
2019-06-21 12:35:15.268000-04:00,199.83,100,4,0,0,0,0
2019-06-21 12:35:15.268000-04:00,199.84,100,12,0,0,0,0
2019-06-21 12:35:15.331000-04:00,199.83,100,12,14,41,0,0
2019-06-21 12:35:15.331000-04:00,199.83,100,12,14,41,0,0
2019-06-21 12:35:15.331000-04:00,199.83,100,12,14,41,0,0
2019-06-21 12:35:15.331000-04:00,199.83,15,12,14,37,41,0
2019-06-21 12:35:15.385000-04:00,199.83,100,4,0,0,0,0
2019-06-21 12:35:15.386000-04:00,199.83,100,11,0,0,0,0
2019-06-21 12:35:15.386000-04:00,199.83,100,19,0,0,0,0
2019-06-21 12:35:15.386000-04:00,199.83,85,12,37,0,0,0
2019-06-21 12:35:15.386000-04:00,199.83,15,12,37,0,0,0
2019-06-21 12:35:15.386000-04:00,199.83,85,12,37,0,0,0
2019-06-21 12:35:16.659000-04:00,199.46,1,4,7,37,0,0
2019-06-21 12:35:17.256000-04:00,199.81,87,2,37,0,0,0
2019-06-21 12:35:17.258000-04:00,199.8101,500,4,0,0,0,0
2019-06-21 12:35:17.258000-04:00,199.8129,500,4,0,0,0,0
2019-06-21 12:35:17.258000-04:00,199.8131,87,4,37,0,0,0
2019-06-21 12:35:17.261000-04:00,199.81,87,17,37,0,0,0
2019-06-21 12:35:17.261000-04:00,199.81,48,10,37,0,0,0
2019-06-21 12:35:17.261000-04:00,199.81,54,8,37,0,0,0
2019-06-21 12:35:17.261000-04:00,199.81,48,11,37,0,0,0
2019-06-21 12:35:17.261000-04:00,199.81,54,19,37,0,0,0
2019-06-21 12:35:17.261000-04:00,199.81,100,12,0,0,0,0
2019-06-21 12:35:17.261000-04:00,199.81,87,12,37,0,0,0
2019-06-21 12:35:17.261000-04:00,199.81,35,12,37,0,0,0
2019-06-21 12:35:17.261000-04:00,199.81,100,12,0,0,0,0
2019-06-21 12:35:17.263000-04:00,199.8133,54,4,37,0,0,0
2019-06-21 12:35:17.263000-04:00,199.8134,54,4,37,0,0,0
2019-06-21 12:35:17.264000-04:00,199.8134,87,4,37,0,0,0
2019-06-21 12:35:17.264000-04:00,199.8133,100,4,0,0,0,0
2019-06-21 12:35:17.265000-04:00,199.8134,87,4,37,0,0,0
2019-06-21 12:35:17.265000-04:00,199.8132,35,4,37,0,0,0
2019-06-21 12:35:17.265000-04:00,199.8134,48,4,37,0,0,0
2019-06-21 12:35:17.266000-04:00,199.8133,48,4,37,0,0,0
2019-06-21 12:35:17.266000-04:00,199.8134,1900,4,0,0,0,0
2019-06-21 12:35:17.321000-04:00,199.81,55,4,37,0,0,0
2019-06-21 12:35:17.325000-04:00,199.81,45,12,37,0,0,0
2019-06-21 12:35:17.820000-04:00,199.8135,49,4,37,0,0,0
2019-06-21 12:35:17.873000-04:00,199.81,20,12,37,0,0,0
2019-06-21 12:35:17.878000-04:00,199.8001,12,4,37,0,0,0
2019-06-21 12:35:17.885000-04:00,199.81,12,19,14,37,41,0
2019-06-21 12:35:20.180000-04:00,199.81,12,12,14,37,41,0
2019-06-21 12:35:22.543000-04:00,199.8162,500,4,0,0,0,0
2019-06-21 12:35:23.154000-04:00,199.82,100,18,14,41,0,0
2019-06-21 12:35:23.177000-04:00,199.82,4,12,37,0,0,0
2019-06-21 12:35:23.177000-04:00,199.82,100,12,0,0,0,0
2019-06-21 12:35:23.320000-04:00,199.81,563,4,0,0,0,0
2019-06-21 12:35:23.982000-04:00,199.81,20,4,37,0,0,0
2019-06-21 12:35:25.898000-04:00,199.83,30,4,37,0,0,0
2019-06-21 12:35:26.168000-04:00,199.826,100,4,0,0,0,0
2019-06-21 12:35:26.354000-04:00,199.83,100,10,14,41,0,0
2019-06-21 12:35:26.354000-04:00,199.83,100,15,0,0,0,0
2019-06-21 12:35:26.354000-04:00,199.83,100,19,0,0,0,0
2019-06-21 12:35:26.354000-04:00,199.82,100,4,0,0,0,0
2019-06-21 12:35:26.355000-04:00,199.82,100,4,0,0,0,0
2019-06-21 12:35:26.355000-04:00,199.82,100,4,0,0,0,0
2019-06-21 12:35:26.356000-04:00,199.82,100,4,0,0,0,0
2019-06-21 12:35:26.356000-04:00,199.82,100,4,0,0,0,0
2019-06-21 12:35:26.468000-04:00,199.82,100,4,0,0,0,0
2019-06-21 12:35:26.471000-04:00,199.82,100,4,0,0,0,0
2019-06-21 12:35:26.557000-04:00,199.82,10,4,37,0,0,0
2019-06-21 12:35:27.381000-04:00,199.8201,50,4,37,0,0,0
2019-06-21 12:35:30.448000-04:00,199.8299,1,4,37,0,0,0
2019-06-21 12:35:30.630000-04:00,199.8299,1,4,37,0,0,0
2019-06-21 12:35:30.776000-04:00,199.8299,3,4,37,0,0,0
2019-06-21 12:35:31.936000-04:00,199.8232,10,4,37,0,0,0
